"codigo_departamento","departamento","codigo_municipio","municipio","ano","area","total"
"05","Antioquia","05086","Belmira",2024,"total",6405
"05","Antioquia","05088","Bello",2024,"cabecera_municipal",551525
"05","Antioquia","05088","Bello",2024,"centros_poblados_y_rural_disperso",14931
"05","Antioquia","05088","Bello",2024,"total",566456
"05","Antioquia","05091","Betania",2024,"cabecera_municipal",4374
"05","Antioquia","05091","Betania",2024,"centros_poblados_y_rural_disperso",6518
"05","Antioquia","05091","Betania",2024,"total",10892
"05","Antioquia","05093","Betulia",2024,"cabecera_municipal",5487
"05","Antioquia","05093","Betulia",2024,"centros_poblados_y_rural_disperso",11117
"05","Antioquia","05093","Betulia",2024,"total",16604
"05","Antioquia","05101","Ciudad Bolívar",2024,"cabecera_municipal",17880
"05","Antioquia","05101","Ciudad Bolívar",2024,"centros_poblados_y_rural_disperso",9831
"05","Antioquia","05101","Ciudad Bolívar",2024,"total",27711
"05","Antioquia","05107","Briceño",2024,"cabecera_municipal",3265
"05","Antioquia","05107","Briceño",2024,"centros_poblados_y_rural_disperso",5258
"05","Antioquia","05107","Briceño",2024,"total",8523
"05","Antioquia","05113","Buriticá",2024,"cabecera_municipal",2949
"05","Antioquia","05113","Buriticá",2024,"centros_poblados_y_rural_disperso",7068
"05","Antioquia","05113","Buriticá",2024,"total",10017
"05","Antioquia","05120","Cáceres",2024,"cabecera_municipal",7512
"05","Antioquia","05120","Cáceres",2024,"centros_poblados_y_rural_disperso",23648
"05","Antioquia","05120","Cáceres",2024,"total",31160
"05","Antioquia","05125","Caicedo",2024,"cabecera_municipal",2271
"05","Antioquia","05125","Caicedo",2024,"centros_poblados_y_rural_disperso",6599
"05","Antioquia","05125","Caicedo",2024,"total",8870
"05","Antioquia","05129","Caldas",2024,"cabecera_municipal",70755
"05","Antioquia","05129","Caldas",2024,"centros_poblados_y_rural_disperso",15326
"05","Antioquia","05129","Caldas",2024,"total",86081
"05","Antioquia","05134","Campamento",2024,"cabecera_municipal",3247
"05","Antioquia","05134","Campamento",2024,"centros_poblados_y_rural_disperso",6508
"05","Antioquia","05134","Campamento",2024,"total",9755
"05","Antioquia","05138","Cañasgordas",2024,"cabecera_municipal",6258
"05","Antioquia","05138","Cañasgordas",2024,"centros_poblados_y_rural_disperso",10113
"05","Antioquia","05138","Cañasgordas",2024,"total",16371
"05","Antioquia","05142","Caracolí",2024,"cabecera_municipal",3100
"05","Antioquia","05142","Caracolí",2024,"centros_poblados_y_rural_disperso",1724
"05","Antioquia","05142","Caracolí",2024,"total",4824
"05","Antioquia","05145","Caramanta",2024,"cabecera_municipal",2523
"05","Antioquia","05145","Caramanta",2024,"centros_poblados_y_rural_disperso",2428
"05","Antioquia","05145","Caramanta",2024,"total",4951
"05","Antioquia","05147","Carepa",2024,"cabecera_municipal",38934
"05","Antioquia","05147","Carepa",2024,"centros_poblados_y_rural_disperso",13250
"05","Antioquia","05147","Carepa",2024,"total",52184
"05","Antioquia","05148","El Carmen de Viboral",2024,"cabecera_municipal",40010
"05","Antioquia","05148","El Carmen de Viboral",2024,"centros_poblados_y_rural_disperso",24255
"05","Antioquia","05148","El Carmen de Viboral",2024,"total",64265
"05","Antioquia","05150","Carolina",2024,"cabecera_municipal",3287
"05","Antioquia","05150","Carolina",2024,"centros_poblados_y_rural_disperso",932
"05","Antioquia","05150","Carolina",2024,"total",4219
"05","Antioquia","05154","Caucasia",2024,"cabecera_municipal",87577
"05","Antioquia","05154","Caucasia",2024,"centros_poblados_y_rural_disperso",10226
"05","Antioquia","05154","Caucasia",2024,"total",97803
"05","Antioquia","05172","Chigorodó",2024,"cabecera_municipal",53310
"05","Antioquia","05172","Chigorodó",2024,"centros_poblados_y_rural_disperso",8925
"05","Antioquia","05172","Chigorodó",2024,"total",62235
"05","Antioquia","05190","Cisneros",2024,"cabecera_municipal",9271
"05","Antioquia","05190","Cisneros",2024,"centros_poblados_y_rural_disperso",1151
"05","Antioquia","05190","Cisneros",2024,"total",10422
"05","Antioquia","05197","Cocorná",2024,"cabecera_municipal",8085
"05","Antioquia","05197","Cocorná",2024,"centros_poblados_y_rural_disperso",8466
"05","Antioquia","05197","Cocorná",2024,"total",16551
"05","Antioquia","05206","Concepción",2024,"cabecera_municipal",2345
"05","Antioquia","05206","Concepción",2024,"centros_poblados_y_rural_disperso",2704
"05","Antioquia","05206","Concepción",2024,"total",5049
"05","Antioquia","05209","Concordia",2024,"cabecera_municipal",9008
"05","Antioquia","05209","Concordia",2024,"centros_poblados_y_rural_disperso",13729
"05","Antioquia","05209","Concordia",2024,"total",22737
"05","Antioquia","05212","Copacabana",2024,"cabecera_municipal",70051
"05","Antioquia","05212","Copacabana",2024,"centros_poblados_y_rural_disperso",14158
"05","Antioquia","05212","Copacabana",2024,"total",84209
"05","Antioquia","05234","Dabeiba",2024,"cabecera_municipal",10788
"05","Antioquia","05234","Dabeiba",2024,"centros_poblados_y_rural_disperso",13798
"05","Antioquia","05234","Dabeiba",2024,"total",24586
"05","Antioquia","05237","Donmatías",2024,"cabecera_municipal",13904
"05","Antioquia","05237","Donmatías",2024,"centros_poblados_y_rural_disperso",6456
"05","Antioquia","05237","Donmatías",2024,"total",20360
"05","Antioquia","05240","Ebéjico",2024,"cabecera_municipal",3104
"05","Antioquia","05240","Ebéjico",2024,"centros_poblados_y_rural_disperso",9716
"05","Antioquia","05240","Ebéjico",2024,"total",12820
"05","Antioquia","05250","El Bagre",2024,"cabecera_municipal",37976
"05","Antioquia","05250","El Bagre",2024,"centros_poblados_y_rural_disperso",18330
"05","Antioquia","05250","El Bagre",2024,"total",56306
"05","Antioquia","05264","Entrerríos",2024,"cabecera_municipal",6718
"05","Antioquia","05264","Entrerríos",2024,"centros_poblados_y_rural_disperso",5344
"05","Antioquia","05264","Entrerríos",2024,"total",12062
"05","Antioquia","05266","Envigado",2024,"cabecera_municipal",240655
"05","Antioquia","05266","Envigado",2024,"centros_poblados_y_rural_disperso",7649
"05","Antioquia","05266","Envigado",2024,"total",248304
"05","Antioquia","05282","Fredonia",2024,"cabecera_municipal",9821
"05","Antioquia","05282","Fredonia",2024,"centros_poblados_y_rural_disperso",16160
"05","Antioquia","05282","Fredonia",2024,"total",25981
"05","Antioquia","05284","Frontino",2024,"cabecera_municipal",10383
"05","Antioquia","05284","Frontino",2024,"centros_poblados_y_rural_disperso",11522
"05","Antioquia","05284","Frontino",2024,"total",21905
"05","Antioquia","05306","Giraldo",2024,"cabecera_municipal",2543
"05","Antioquia","05306","Giraldo",2024,"centros_poblados_y_rural_disperso",3420
"05","Antioquia","05306","Giraldo",2024,"total",5963
"05","Antioquia","05308","Girardota",2024,"cabecera_municipal",33458
"05","Antioquia","05308","Girardota",2024,"centros_poblados_y_rural_disperso",22444
"05","Antioquia","05308","Girardota",2024,"total",55902
"05","Antioquia","05310","Gómez Plata",2024,"cabecera_municipal",5925
"05","Antioquia","05310","Gómez Plata",2024,"centros_poblados_y_rural_disperso",4472
"05","Antioquia","05310","Gómez Plata",2024,"total",10397
"05","Antioquia","05313","Granada",2024,"cabecera_municipal",6297
"05","Antioquia","05313","Granada",2024,"centros_poblados_y_rural_disperso",4488
"05","Antioquia","05313","Granada",2024,"total",10785
"05","Antioquia","05315","Guadalupe",2024,"cabecera_municipal",2759
"05","Antioquia","05315","Guadalupe",2024,"centros_poblados_y_rural_disperso",4207
"05","Antioquia","05315","Guadalupe",2024,"total",6966
"05","Antioquia","05318","Guarne",2024,"cabecera_municipal",22853
"05","Antioquia","05318","Guarne",2024,"centros_poblados_y_rural_disperso",36857
"05","Antioquia","05318","Guarne",2024,"total",59710
"05","Antioquia","05321","Guatapé",2024,"cabecera_municipal",6201
"05","Antioquia","05321","Guatapé",2024,"centros_poblados_y_rural_disperso",2819
"05","Antioquia","05321","Guatapé",2024,"total",9020
"05","Antioquia","05347","Heliconia",2024,"cabecera_municipal",2766
"05","Antioquia","05347","Heliconia",2024,"centros_poblados_y_rural_disperso",2950
"05","Antioquia","05347","Heliconia",2024,"total",5716
"05","Antioquia","05353","Hispania",2024,"cabecera_municipal",3950
"05","Antioquia","05353","Hispania",2024,"centros_poblados_y_rural_disperso",1896
"05","Antioquia","05353","Hispania",2024,"total",5846
"05","Antioquia","05360","Itagüí",2024,"cabecera_municipal",275959
"05","Antioquia","05360","Itagüí",2024,"centros_poblados_y_rural_disperso",23389
"05","Antioquia","05360","Itagüí",2024,"total",299348
"05","Antioquia","05361","Ituango",2024,"cabecera_municipal",9116
"05","Antioquia","05361","Ituango",2024,"centros_poblados_y_rural_disperso",19774
"05","Antioquia","05361","Ituango",2024,"total",28890
"05","Antioquia","05364","Jardín",2024,"cabecera_municipal",8907
"05","Antioquia","05364","Jardín",2024,"centros_poblados_y_rural_disperso",6606
"05","Antioquia","05364","Jardín",2024,"total",15513
"05","Antioquia","05368","Jericó",2024,"cabecera_municipal",8801
"05","Antioquia","05368","Jericó",2024,"centros_poblados_y_rural_disperso",5653
"05","Antioquia","05368","Jericó",2024,"total",14454
"05","Antioquia","05376","La Ceja",2024,"cabecera_municipal",62084
"05","Antioquia","05376","La Ceja",2024,"centros_poblados_y_rural_disperso",8303
"05","Antioquia","05376","La Ceja",2024,"total",70387
"05","Antioquia","05380","La Estrella",2024,"cabecera_municipal",68149
"05","Antioquia","05380","La Estrella",2024,"centros_poblados_y_rural_disperso",9462
"05","Antioquia","05380","La Estrella",2024,"total",77611
"05","Antioquia","05390","La Pintada",2024,"cabecera_municipal",7816
"05","Antioquia","05390","La Pintada",2024,"centros_poblados_y_rural_disperso",798
"05","Antioquia","05390","La Pintada",2024,"total",8614
"05","Antioquia","05400","La Unión",2024,"cabecera_municipal",14908
"05","Antioquia","05400","La Unión",2024,"centros_poblados_y_rural_disperso",8164
"05","Antioquia","05400","La Unión",2024,"total",23072
"05","Antioquia","05411","Liborina",2024,"cabecera_municipal",3000
"05","Antioquia","05411","Liborina",2024,"centros_poblados_y_rural_disperso",7649
"05","Antioquia","05411","Liborina",2024,"total",10649
"05","Antioquia","05425","Maceo",2024,"cabecera_municipal",3754
"05","Antioquia","05425","Maceo",2024,"centros_poblados_y_rural_disperso",4953
"05","Antioquia","05425","Maceo",2024,"total",8707
"05","Antioquia","05440","Marinilla",2024,"cabecera_municipal",51118
"05","Antioquia","05440","Marinilla",2024,"centros_poblados_y_rural_disperso",18780
"05","Antioquia","05440","Marinilla",2024,"total",69898
"05","Antioquia","05467","Montebello",2024,"cabecera_municipal",2421
"05","Antioquia","05467","Montebello",2024,"centros_poblados_y_rural_disperso",4614
"05","Antioquia","05467","Montebello",2024,"total",7035
"05","Antioquia","05475","Murindó",2024,"cabecera_municipal",2109
"05","Antioquia","05475","Murindó",2024,"centros_poblados_y_rural_disperso",3191
"05","Antioquia","05475","Murindó",2024,"total",5300
"05","Antioquia","05480","Mutatá",2024,"cabecera_municipal",6390
"05","Antioquia","05480","Mutatá",2024,"centros_poblados_y_rural_disperso",8645
"05","Antioquia","05480","Mutatá",2024,"total",15035
"05","Antioquia","05483","Nariño",2024,"cabecera_municipal",3951
"05","Antioquia","05483","Nariño",2024,"centros_poblados_y_rural_disperso",6861
"05","Antioquia","05483","Nariño",2024,"total",10812
"05","Antioquia","05490","Necoclí",2024,"cabecera_municipal",14391
"05","Antioquia","05490","Necoclí",2024,"centros_poblados_y_rural_disperso",31139
"05","Antioquia","05490","Necoclí",2024,"total",45530
"05","Antioquia","05495","Nechí",2024,"cabecera_municipal",15582
"05","Antioquia","05495","Nechí",2024,"centros_poblados_y_rural_disperso",12319
"05","Antioquia","05495","Nechí",2024,"total",27901
"05","Antioquia","05501","Olaya",2024,"cabecera_municipal",431
"05","Antioquia","05501","Olaya",2024,"centros_poblados_y_rural_disperso",2896
"05","Antioquia","05501","Olaya",2024,"total",3327
"05","Antioquia","05541","Peñol",2024,"cabecera_municipal",13022
"05","Antioquia","05541","Peñol",2024,"centros_poblados_y_rural_disperso",9570
"05","Antioquia","05541","Peñol",2024,"total",22592
"05","Antioquia","05543","Peque",2024,"cabecera_municipal",2997
"05","Antioquia","05543","Peque",2024,"centros_poblados_y_rural_disperso",5647
"05","Antioquia","05543","Peque",2024,"total",8644
"05","Antioquia","05576","Pueblorrico",2024,"cabecera_municipal",5209
"05","Antioquia","05576","Pueblorrico",2024,"centros_poblados_y_rural_disperso",3989
"05","Antioquia","05576","Pueblorrico",2024,"total",9198
"05","Antioquia","05579","Puerto Berrío",2024,"cabecera_municipal",36749
"05","Antioquia","05579","Puerto Berrío",2024,"centros_poblados_y_rural_disperso",5454
"05","Antioquia","05579","Puerto Berrío",2024,"total",42203
"05","Antioquia","05585","Puerto Nare",2024,"cabecera_municipal",5668
"05","Antioquia","05585","Puerto Nare",2024,"centros_poblados_y_rural_disperso",9564
"05","Antioquia","05585","Puerto Nare",2024,"total",15232
"05","Antioquia","05591","Puerto Triunfo",2024,"cabecera_municipal",4265
"05","Antioquia","05591","Puerto Triunfo",2024,"centros_poblados_y_rural_disperso",15289
"05","Antioquia","05591","Puerto Triunfo",2024,"total",19554
"05","Antioquia","05604","Remedios",2024,"cabecera_municipal",14203
"05","Antioquia","05604","Remedios",2024,"centros_poblados_y_rural_disperso",16298
"05","Antioquia","05604","Remedios",2024,"total",30501
"05","Antioquia","05607","Retiro",2024,"cabecera_municipal",14723
"05","Antioquia","05607","Retiro",2024,"centros_poblados_y_rural_disperso",10708
"05","Antioquia","05607","Retiro",2024,"total",25431
"05","Antioquia","05615","Rionegro",2024,"cabecera_municipal",96520
"05","Antioquia","05615","Rionegro",2024,"centros_poblados_y_rural_disperso",50360
"05","Antioquia","05615","Rionegro",2024,"total",146880
"05","Antioquia","05628","Sabanalarga",2024,"cabecera_municipal",3739
"05","Antioquia","05628","Sabanalarga",2024,"centros_poblados_y_rural_disperso",5929
"05","Antioquia","05628","Sabanalarga",2024,"total",9668
"05","Antioquia","05631","Sabaneta",2024,"cabecera_municipal",79675
"05","Antioquia","05631","Sabaneta",2024,"centros_poblados_y_rural_disperso",9972
"05","Antioquia","05631","Sabaneta",2024,"total",89647
"05","Antioquia","05642","Salgar",2024,"cabecera_municipal",8258
"05","Antioquia","05642","Salgar",2024,"centros_poblados_y_rural_disperso",11056
"05","Antioquia","05642","Salgar",2024,"total",19314
"05","Antioquia","05647","San Andrés de Cuerquía",2024,"cabecera_municipal",3494
"05","Antioquia","05647","San Andrés de Cuerquía",2024,"centros_poblados_y_rural_disperso",4155
"05","Antioquia","05647","San Andrés de Cuerquía",2024,"total",7649
"05","Antioquia","05649","San Carlos",2024,"cabecera_municipal",8442
"05","Antioquia","05649","San Carlos",2024,"centros_poblados_y_rural_disperso",8542
"05","Antioquia","05649","San Carlos",2024,"total",16984
"05","Antioquia","05652","San Francisco",2024,"cabecera_municipal",2944
"05","Antioquia","05652","San Francisco",2024,"centros_poblados_y_rural_disperso",3052
"05","Antioquia","05652","San Francisco",2024,"total",5996
"05","Antioquia","05656","San Jerónimo",2024,"cabecera_municipal",8049
"05","Antioquia","05656","San Jerónimo",2024,"centros_poblados_y_rural_disperso",8450
"05","Antioquia","05656","San Jerónimo",2024,"total",16499
"05","Antioquia","05658","San José de La Montaña",2024,"cabecera_municipal",2634
"05","Antioquia","05658","San José de La Montaña",2024,"centros_poblados_y_rural_disperso",1286
"05","Antioquia","05658","San José de La Montaña",2024,"total",3920
"05","Antioquia","05659","San Juan de Urabá",2024,"cabecera_municipal",8333
"05","Antioquia","05659","San Juan de Urabá",2024,"centros_poblados_y_rural_disperso",13374
"05","Antioquia","05659","San Juan de Urabá",2024,"total",21707
"05","Antioquia","05660","San Luis",2024,"cabecera_municipal",8704
"05","Antioquia","05660","San Luis",2024,"centros_poblados_y_rural_disperso",5087
"05","Antioquia","05660","San Luis",2024,"total",13791
"05","Antioquia","05664","San Pedro de Los Milagros",2024,"cabecera_municipal",14103
"05","Antioquia","05664","San Pedro de Los Milagros",2024,"centros_poblados_y_rural_disperso",9470
"05","Antioquia","05664","San Pedro de Los Milagros",2024,"total",23573
"05","Antioquia","05665","San Pedro de Urabá",2024,"cabecera_municipal",15542
"05","Antioquia","05665","San Pedro de Urabá",2024,"centros_poblados_y_rural_disperso",17638
"05","Antioquia","05665","San Pedro de Urabá",2024,"total",33180
"05","Antioquia","05667","San Rafael",2024,"cabecera_municipal",9075
"05","Antioquia","05667","San Rafael",2024,"centros_poblados_y_rural_disperso",7542
"05","Antioquia","05667","San Rafael",2024,"total",16617
"05","Antioquia","05670","San Roque",2024,"cabecera_municipal",8362
"05","Antioquia","05670","San Roque",2024,"centros_poblados_y_rural_disperso",14604
"05","Antioquia","05670","San Roque",2024,"total",22966
"05","Antioquia","05674","San Vicente",2024,"cabecera_municipal",7364
"05","Antioquia","05674","San Vicente",2024,"centros_poblados_y_rural_disperso",16182
"05","Antioquia","05674","San Vicente",2024,"total",23546
"05","Antioquia","05679","Santa Bárbara",2024,"cabecera_municipal",14128
"05","Antioquia","05679","Santa Bárbara",2024,"centros_poblados_y_rural_disperso",13734
"05","Antioquia","05679","Santa Bárbara",2024,"total",27862
"05","Antioquia","05686","Santa Rosa de Osos",2024,"cabecera_municipal",23437
"05","Antioquia","05686","Santa Rosa de Osos",2024,"centros_poblados_y_rural_disperso",15617
"05","Antioquia","05686","Santa Rosa de Osos",2024,"total",39054
"05","Antioquia","05690","Santo Domingo",2024,"cabecera_municipal",3641
"05","Antioquia","05690","Santo Domingo",2024,"centros_poblados_y_rural_disperso",9434
"05","Antioquia","05690","Santo Domingo",2024,"total",13075
"05","Antioquia","05697","El Santuario",2024,"cabecera_municipal",28372
"05","Antioquia","05697","El Santuario",2024,"centros_poblados_y_rural_disperso",9744
"05","Antioquia","05697","El Santuario",2024,"total",38116
"05","Antioquia","05736","Segovia",2024,"cabecera_municipal",34194
"05","Antioquia","05736","Segovia",2024,"centros_poblados_y_rural_disperso",6728
"05","Antioquia","05736","Segovia",2024,"total",40922
"05","Antioquia","05756","Sonsón",2024,"cabecera_municipal",20039
"05","Antioquia","05756","Sonsón",2024,"centros_poblados_y_rural_disperso",18481
"05","Antioquia","05756","Sonsón",2024,"total",38520
"05","Antioquia","05761","Sopetrán",2024,"cabecera_municipal",7765
"05","Antioquia","05761","Sopetrán",2024,"centros_poblados_y_rural_disperso",8324
"05","Antioquia","05761","Sopetrán",2024,"total",16089
"05","Antioquia","05789","Támesis",2024,"cabecera_municipal",8651
"05","Antioquia","05789","Támesis",2024,"centros_poblados_y_rural_disperso",8525
"05","Antioquia","05789","Támesis",2024,"total",17176
"05","Antioquia","05790","Tarazá",2024,"cabecera_municipal",15143
"05","Antioquia","05790","Tarazá",2024,"centros_poblados_y_rural_disperso",13939
"05","Antioquia","05790","Tarazá",2024,"total",29082
"05","Antioquia","05792","Tarso",2024,"cabecera_municipal",3878
"05","Antioquia","05792","Tarso",2024,"centros_poblados_y_rural_disperso",2677
"05","Antioquia","05792","Tarso",2024,"total",6555
"05","Antioquia","05809","Titiribí",2024,"cabecera_municipal",5651
"05","Antioquia","05809","Titiribí",2024,"centros_poblados_y_rural_disperso",5713
"05","Antioquia","05809","Titiribí",2024,"total",11364
"05","Antioquia","05819","Toledo",2024,"cabecera_municipal",2085
"05","Antioquia","05819","Toledo",2024,"centros_poblados_y_rural_disperso",3181
"05","Antioquia","05819","Toledo",2024,"total",5266
"05","Antioquia","05837","Turbo",2024,"cabecera_municipal",59547
"05","Antioquia","05837","Turbo",2024,"centros_poblados_y_rural_disperso",74970
"05","Antioquia","05837","Turbo",2024,"total",134517
"05","Antioquia","05842","Uramita",2024,"cabecera_municipal",2650
"05","Antioquia","05842","Uramita",2024,"centros_poblados_y_rural_disperso",4627
"05","Antioquia","05842","Uramita",2024,"total",7277
"05","Antioquia","05847","Urrao",2024,"cabecera_municipal",18612
"05","Antioquia","05847","Urrao",2024,"centros_poblados_y_rural_disperso",13527
"05","Antioquia","05847","Urrao",2024,"total",32139
"05","Antioquia","05854","Valdivia",2024,"cabecera_municipal",4777
"05","Antioquia","05854","Valdivia",2024,"centros_poblados_y_rural_disperso",9945
"05","Antioquia","05854","Valdivia",2024,"total",14722
"05","Antioquia","05856","Valparaíso",2024,"cabecera_municipal",4243
"05","Antioquia","05856","Valparaíso",2024,"centros_poblados_y_rural_disperso",2673
"05","Antioquia","05856","Valparaíso",2024,"total",6916
"05","Antioquia","05858","Vegachí",2024,"cabecera_municipal",9204
"05","Antioquia","05858","Vegachí",2024,"centros_poblados_y_rural_disperso",3352
"05","Antioquia","05858","Vegachí",2024,"total",12556
"05","Antioquia","05861","Venecia",2024,"cabecera_municipal",6077
"05","Antioquia","05861","Venecia",2024,"centros_poblados_y_rural_disperso",6245
"05","Antioquia","05861","Venecia",2024,"total",12322
"05","Antioquia","05873","Vigía del Fuerte",2024,"cabecera_municipal",3828
"05","Antioquia","05873","Vigía del Fuerte",2024,"centros_poblados_y_rural_disperso",5924
"05","Antioquia","05873","Vigía del Fuerte",2024,"total",9752
"05","Antioquia","05885","Yalí",2024,"cabecera_municipal",4201
"05","Antioquia","05885","Yalí",2024,"centros_poblados_y_rural_disperso",3890
"05","Antioquia","05885","Yalí",2024,"total",8091
"05","Antioquia","05887","Yarumal",2024,"cabecera_municipal",33006
"05","Antioquia","05887","Yarumal",2024,"centros_poblados_y_rural_disperso",11451
"05","Antioquia","05887","Yarumal",2024,"total",44457
"05","Antioquia","05890","Yolombó",2024,"cabecera_municipal",8362
"05","Antioquia","05890","Yolombó",2024,"centros_poblados_y_rural_disperso",15661
"05","Antioquia","05890","Yolombó",2024,"total",24023
"05","Antioquia","05893","Yondó",2024,"cabecera_municipal",11505
"05","Antioquia","05893","Yondó",2024,"centros_poblados_y_rural_disperso",9222
"05","Antioquia","05893","Yondó",2024,"total",20727
"05","Antioquia","05895","Zaragoza",2024,"cabecera_municipal",13248
"05","Antioquia","05895","Zaragoza",2024,"centros_poblados_y_rural_disperso",12959
"05","Antioquia","05895","Zaragoza",2024,"total",26207
"08","Atlántico","08001","Barranquilla",2024,"cabecera_municipal",1333887
"08","Atlántico","08001","Barranquilla",2024,"centros_poblados_y_rural_disperso",622
"08","Atlántico","08001","Barranquilla",2024,"total",1334509
"08","Atlántico","08078","Baranoa",2024,"cabecera_municipal",58132
"08","Atlántico","08078","Baranoa",2024,"centros_poblados_y_rural_disperso",11613
"08","Atlántico","08078","Baranoa",2024,"total",69745
"08","Atlántico","08137","Campo de La Cruz",2024,"cabecera_municipal",21659
"08","Atlántico","08137","Campo de La Cruz",2024,"centros_poblados_y_rural_disperso",3388
"08","Atlántico","08137","Campo de La Cruz",2024,"total",25047
"08","Atlántico","08141","Candelaria",2024,"cabecera_municipal",12786
"08","Atlántico","08141","Candelaria",2024,"centros_poblados_y_rural_disperso",4946
"08","Atlántico","08141","Candelaria",2024,"total",17732
"08","Atlántico","08296","Galapa",2024,"cabecera_municipal",63697
"08","Atlántico","08296","Galapa",2024,"centros_poblados_y_rural_disperso",4897
"08","Atlántico","08296","Galapa",2024,"total",68594
"08","Atlántico","08372","Juan de Acosta",2024,"cabecera_municipal",14919
"08","Atlántico","08372","Juan de Acosta",2024,"centros_poblados_y_rural_disperso",8650
"08","Atlántico","08372","Juan de Acosta",2024,"total",23569
"08","Atlántico","08421","Luruaco",2024,"cabecera_municipal",15996
"08","Atlántico","08421","Luruaco",2024,"centros_poblados_y_rural_disperso",15197
"08","Atlántico","08421","Luruaco",2024,"total",31193
"08","Atlántico","08433","Malambo",2024,"cabecera_municipal",134373
"08","Atlántico","08433","Malambo",2024,"centros_poblados_y_rural_disperso",9577
"08","Atlántico","08433","Malambo",2024,"total",143950
"08","Atlántico","08436","Manatí",2024,"cabecera_municipal",19242
"08","Atlántico","08436","Manatí",2024,"centros_poblados_y_rural_disperso",2634
"08","Atlántico","08436","Manatí",2024,"total",21876
"08","Atlántico","08520","Palmar de Varela",2024,"cabecera_municipal",31093
"08","Atlántico","08520","Palmar de Varela",2024,"centros_poblados_y_rural_disperso",1272
"08","Atlántico","08520","Palmar de Varela",2024,"total",32365
"08","Atlántico","08549","Piojó",2024,"cabecera_municipal",3183
